uid,total_loan_amount
40853,4.974842946
40849,6.240248782
40848,9.566988934
40840,12.67974254
40839,11.44553673
40836,16.13333443
40834,4.544373396
40832,11.44556779
40829,11.00236077
40820,11.7375431
40815,6.722718659
40809,6.240248782
40806,4.292650699
40804,9.01613265
40801,9.876554927
40795,4.723016822
40789,26.18503847
40786,30.10101494
40785,5.54404215
40783,4.974842946
40776,4.974842946
40758,28.52206308
40755,4.292650699
40754,16.30707622
40752,3.862594545
40751,10.01541906
40746,29.88750412
40742,17.28673288
40741,12.56143691
40736,11.77154022
40735,13.99051047
40729,11.58778364
40728,6.153413856
40718,5.501180385
40712,5.153538105
40711,3.975670565
40705,4.292650699
40701,21.28533343
40700,9.015667521
40699,5.657311097
40691,4.154158974
40689,19.03139655
40679,4.292650699
40678,21.03810401
40675,4.974842946
40672,11.65464749
40655,6.014774739
40649,31.61430775
40645,24.70017509
40644,6.722718659
40643,98.28754507
40633,4.292650699
40632,22.64878771
40630,8.155245244
40623,5.722768363
40617,22.26597506
40605,17.30702652
40602,5.405415974
40600,5.153538105
40596,5.722768363
40592,35.06236604
40591,41.56635363
40590,12.22387775
40584,12.01482289
40581,5.226703564
40579,3.862594545
40573,5.722768363
40572,3.862594545
40565,12.44820591
40562,40.67624473
40557,28.54838455
40555,44.61559003
40550,5.153538105
40549,10.50499908
40548,5.722768363
40542,13.01684684
40538,5.292153929
40535,5.722768363
40534,6.405333138
40533,4.723016822
40528,4.974842946
40495,3.862594545
40493,6.292054527
40491,10.26699688
40487,8.155245244
40481,21.62167252
40476,4.292650699
40462,11.24145674
40453,11.44556779
40435,10.73767512
40428,3.975670565
40424,14.73818757
40421,10.01517075
40420,60.56161265
40419,6.153413856
40417,7.72518909
40415,6.153413856
40408,248.5062349
40407,17.59501233
40398,24.75335832
40390,20.01154854
40389,5.405415974
40386,13.93697355
40385,5.836040761
40383,24.33755742
40382,6.153413856
40378,5.722768363
40373,5.97467729
40371,9.87678771
40370,33.20028887
40369,19.82629256
40368,7.72518909
40366,54.47144628
40365,23.43644068
40362,19.39571954
40360,4.292650699
40356,4.723016822
40355,9.584804628
40354,4.974842946
40350,58.06608196
40343,6.014774739
40341,5.584137011
40337,9.828127289
40336,4.723016822
40328,10.73779156
40321,5.405415974
40309,34.34120559
40301,16.36974158
40299,5.722768363
40298,5.292153929
40294,10.45340713
40290,10.04543552
40287,5.292153929
40286,6.722718659
40277,10.26699688
40271,4.974842946
40270,13.44543732
40255,12.0770029
40254,12.01783979
40249,10.01541906
40243,10.63215404
40242,10.65482939
40239,5.584137011
40238,5.292153929
40237,3.862594545
40226,11.27522221
40224,15.45085149
40222,6.153413856
40218,5.292153929
40216,9.949685892
40208,11.15849148
40206,18.17297858
40197,15.42058673
40194,11.60853847
40168,14.51100363
40165,5.584137011
40163,6.384269633
40156,8.447042107
40139,10.69761131
40137,4.974842946
40127,5.292153929
40124,11.65459424
40119,5.292153929
40113,4.292650699
40112,5.657311097
40111,14.08679175
40106,16.5990593
40103,11.12819469
40094,5.014930043
40082,4.071302059
40068,8.585301398
40063,28.86158861
40060,15.87646179
40059,4.292650699
40058,44.51411428
40048,26.18850073
40045,19.46229025
40042,4.154158974
40039,56.05711169
40036,9.446312903
40031,6.292054527
40030,10.87630647
40028,5.501180385
40027,5.836040761
40025,4.622092928
40020,23.17038617
40019,11.01492229
40014,6.183727411
40010,5.657311097
40004,11.56396452
39998,5.722768363
39993,10.3627465
39985,9.697911501
39963,6.405333138
39962,18.85281515
39958,5.97467729
39956,5.153538105
39955,17.59895058
39953,9.949685892
39941,9.876554927
39931,16.74054664
39930,5.836040761
39928,10.6975699
39927,5.292153929
39926,19.96510495
39922,9.519905642
39917,10.69761131
39910,22.89107345
39908,6.445431881
39905,5.722768363
39898,5.722768363
39891,5.405415974
39884,5.97467729
39881,13.56014434
39865,10.44578519
39864,5.657311097
39863,4.292650699
39862,5.292153929
39861,29.98424824
39854,6.014774739
39853,9.015667521
39851,4.154158974
39847,5.722768363
39843,10.58430786
39839,6.584074882
39836,19.2826644
39833,6.212630577
39824,51.790714
39819,21.89122876
39802,35.63354419
39792,6.212630577
39791,16.16844487
39789,6.781937074
39787,16.84698281
39784,35.39014148
39780,11.01492229
39768,15.30732468
39767,7.933896604
39759,6.121545176
39756,5.584137011
39751,77.34508211
39745,4.071302059
39742,13.08714665
39735,22.77158184
39734,6.33987127
39732,6.316422771
39721,5.722768363
39718,5.292153929
39710,10.58430786
39706,9.446033644
39704,3.862594545
39694,14.67270271
39693,11.24153438
39689,8.505972786
39687,5.885770109
39673,14.16905047
39659,5.153538105
39650,39.55510543
39645,14.55964757
39638,6.014774739
39633,10.01517075
39622,10.14118514
39619,5.722768363
39616,6.014774739
39612,5.292153929
39600,5.836040761
39599,28.05508365
39586,5.292153929
39584,5.722768363
39582,3.862594545
39580,9.697859768
39574,5.885770109
39573,5.153538105
39569,14.33798279
39566,4.723016822
39561,8.089850039
39557,20.89138407
39554,16.28507478
39551,8.585301398
39549,6.240248782
39543,5.405415974
39542,9.446033644
39538,5.405415974
39537,57.33891977
39535,5.292153929
39529,5.292153929
39525,28.32864025
39515,10.03966054
39513,10.55897996
39510,6.501109382
39507,5.584137011
39506,4.723016822
39504,4.154158974
39503,9.697859768
39501,6.05244065
39500,5.97467729
39497,6.153413856
39494,6.584074882
39488,14.22484487
39486,5.292153929
39482,12.2265473
39475,3.862594545
39473,10.58430786
39469,9.267493645
39461,4.40582999
39458,9.94978937
39457,17.17091277
39450,11.87618222
39445,6.483098934
39441,4.292650699
39438,11.87618222
39428,9.836527325
39425,5.45514134
39421,4.292650699
39414,9.698066673
39413,5.153538105
39404,4.584447562
39392,15.87646179
39391,6.384269633
39381,5.722768363
39376,8.520181698
39375,4.974842946
39374,17.16206109
39372,5.292153929
39370,10.44578519
39364,4.974842946
39357,4.974842946
39346,5.292153929
39341,9.015667521
39335,18.10277879
39328,5.292153929
39317,5.292153929
39316,34.7633509
39312,6.153413856
39305,4.974842946
39304,32.63858737
39302,12.44789594
39300,11.01492229
39299,14.73818757
39297,22.32184319
39286,18.37922076
39278,9.015667521
39272,11.12818434
39265,32.83939947
39255,8.585611367
39250,5.684326978
39249,10.58430786
39244,18.21834512
39239,5.931812567
39232,8.837437491
39227,5.351362178
39213,10.87629094
39212,32.24912835
39199,4.974842946
39195,8.142604118
39189,11.44556779
39187,6.153413856
39186,21.43526831
39183,10.58430786
39182,17.35734368
39179,13.30878335
39178,14.1036208
39174,32.20597175
39172,6.014774739
39171,11.55880912
39166,5.501180385
39157,3.862594545
39155,9.446033644
39153,14.94736919
39152,4.292650699
39148,5.292153929
39145,4.154158974
39138,9.697859768
39137,5.931812567
39117,5.240356826
39111,4.723016822
39110,21.75261294
39109,5.836040761
39105,4.974842946
39104,5.292153929
39101,4.723016822
39098,21.26694404
39097,4.974842946
39096,54.94434678
39087,9.446188804
39080,8.585301398
39078,19.21778629
39075,6.405333138
39067,5.722768363
39060,5.226703564
39059,5.292153929
39057,5.292153929
39052,6.153413856
39050,5.836040761
39048,15.96437005
39044,4.974842946
39043,51.32733827
39042,11.44553673
39039,5.08809119
39035,5.722768363
39027,4.836247821
39026,10.58430786
39025,5.931812567
39024,5.501180385
39011,6.014774739
39009,3.862594545
39003,26.68741689
38990,11.38007946
38983,5.722768363
38978,5.836040761
38973,11.44553673
38965,9.267493645
38964,10.30742544
38961,29.75602695
38957,12.26956249
38951,12.8779521
38950,5.501180385
38949,3.862594545
38945,3.862594545
38935,4.8616016
38927,4.8616016
38924,15.60793936
38923,5.292153929
38921,4.292650699
38919,6.153413856
38916,35.23417149
38910,13.99051047
38905,6.722718659
38903,5.292153929
38900,39.25190525
38897,86.29532054
38896,5.722768363
38887,5.97467729
38886,36.78559464
38884,4.723016822
38880,8.214408357
38877,4.974842946
38870,10.06298013
38864,21.53401169
38863,5.501180385
38860,7.72518909
38859,18.28316117
38856,5.153538105
38855,4.501535282
38853,32.94165927
38837,4.292650699
38821,6.405333138
38820,5.226703564
38816,4.974842946
38811,5.836040761
38810,4.292650699
38806,5.584137011
38803,22.82767248
38794,17.08843236
38788,5.722768363
38784,3.862594545
38778,5.722768363
38776,5.722768363
38766,4.974842946
38765,6.684274102
38764,6.153413856
38758,5.198462624
38727,6.895217943
38708,5.584137011
38705,6.014774739
38703,37.6788807
38697,14.16905047
38689,4.622092928
38688,33.15974731
38685,5.292153929
38680,19.31297272
38678,11.20135325
38674,5.836040761
38673,4.657587153
38672,4.974842946
38666,5.97467729
38662,4.455523524
38659,15.73793911
38653,42.07678527
38649,4.501535282
38641,5.722768363
38639,58.23955371
38630,8.381500555
38628,5.584137011
38625,5.405415974
38616,5.722768363
38610,3.862594545
38606,11.44556779
38602,5.292153929
38585,5.722768363
38579,5.405415974
38577,6.405333138
38576,5.292153929
38575,12.9291016
38570,12.70003204
38562,5.885770109
38560,21.59923015
38556,4.974842946
38555,17.14294614
38554,10.30707621
38552,4.782208137
38543,10.69761131
38542,5.710216983
38541,4.723016822
38539,6.240248782
38537,8.155245244
38521,4.974842946
38520,4.974842946
38517,5.351362178
38516,29.84905768
38510,12.81269466
38508,4.723016822
38507,5.501180385
38503,5.501180385
38502,18.66879628
38498,5.501180385
38495,87.90597894
38492,6.014774739
38489,5.885770109
38488,9.015667521
38487,5.584137011
38485,10.55897996
38482,5.292153929
38480,5.722768363
38473,5.97467729
38466,5.405415974
38462,5.722768363
38461,25.86420807
38453,76.13818675
38452,21.67140652
38451,5.690901317
38449,5.722768363
38446,14.6408923
38444,20.25681385
38443,6.781937074
38437,9.446033644
38436,6.722718659
38433,5.722768363
38420,5.781982259
38419,5.501180385
38417,6.121545176
38416,4.292650699
38413,13.30878335
38402,6.405333138
38401,4.292650699
38399,6.292054527
38398,5.781982259
38391,5.405415974
38389,31.75292357
38385,5.722768363
38383,12.01482289
38380,3.862594545
38375,23.67801078
38368,34.43530113
38367,5.292153929
38363,5.722768363
38362,16.73772171
38360,19.36946287
38353,5.153538105
38349,5.722768363
38338,17.66589568
38334,8.214408357
38332,5.198462624
38326,8.520181698
38325,5.405415974
38322,5.722768363
38317,5.292153929
38307,6.584074882
38299,28.61384182
38296,5.292153929
38295,9.836444546
38292,12.01783979
38282,6.240248782
38278,4.8616016
38275,5.153538105
38269,6.292054527
38260,24.97977892
38257,4.292650699
38254,5.716524366
38244,10.49866977
38225,6.212630577
38222,9.015667521
38207,18.76191409
38205,5.999044896
38198,6.153413856
38197,24.08722008
38196,13.56014434
38187,55.35450919
38186,10.47602333
38177,5.836040761
38166,35.88480212
38148,10.44606456
38146,4.8616016
38145,10.87630647
38140,4.292650699
38139,5.781982259
38136,4.974842946
38133,58.31666901
38130,26.91354663
38121,10.58430786
38119,18.46024157
38112,12.81066628
38109,4.931990053
38108,5.781982259
38104,12.58410905
38099,5.722768363
38098,5.885770109
38096,5.292153929
38091,4.071302059
38082,20.17308503
38080,9.584804628
38078,4.723016822
38071,5.153538105
38069,5.657311097
38067,5.885770109
38066,16.53361757
38062,124.4868703
38059,5.501180385
38058,25.4469181
38050,45.42320246
38048,5.292153929
38045,5.052586821
38037,71.33028639
38036,5.153538105
38035,15.74194261
38033,6.014774739
38028,9.34523752
38027,11.55880912
38022,5.153538105
38018,26.57748736
38017,6.153413856
38016,5.292153929
38012,10.58430786
38010,5.931812567
38006,9.267493645
37999,5.722768363
37997,4.292650699
37995,21.4632535
37990,4.723016822
37988,30.04855489
37979,4.544373396
37977,10.58430786
37973,11.60853847
37967,14.16943841
37960,21.86596296
37957,10.44578519
37951,3.862594545
37940,6.722718659
37930,5.722768363
37925,6.05244065
37919,5.722768363
37911,8.016753519
37910,4.292650699
37907,5.292153929
37906,6.464550799
37899,6.584074882
37898,5.153538105
37894,4.292650699
37891,32.03039088
37888,5.722768363
37887,6.153413856
37873,18.56146798
37871,27.12008183
37866,5.292153929
37864,10.58430786
37855,10.26699688
37853,6.014774739
37845,36.75830002
37839,38.29841504
37838,10.30742544
37819,8.155245244
37811,52.1029398
37807,19.77249273
37805,10.12869146
37784,18.44603399
37777,55.22867231
37767,3.862594545
37766,6.483098934
37763,21.03360036
37759,4.723016822
37752,9.697859768
37746,96.78510058
37738,6.518612438
37727,5.292153929
37721,31.93152629
37720,5.405415974
37719,5.292153929
37718,10.6975699
37699,11.44553673
37695,4.723016822
37693,5.722768363
37692,4.292650699
37689,4.292650699
37687,22.07764936
37677,4.723016822
37665,6.464550799
37661,4.292650699
37654,5.836040761
37652,14.61900635
37649,5.292153929
37644,5.781982259
37640,27.43793079
37637,6.014774739
37636,5.153538105
37633,6.584074882
37631,6.629009152
37628,10.75681203
37622,4.723016822
37621,4.292650699
37620,5.405415974
37615,6.405333138
37614,16.68863777
37610,21.15198744
37600,16.42046248
37596,11.7375431
37589,4.292650699
37586,5.885770109
37583,53.24595654
37580,18.46796702
37576,5.292153929
37573,5.722768363
37570,6.212630577
37565,6.316422771
37560,6.05244065
37550,9.7232032
37529,32.84106631
37517,5.501180385
37510,5.722768363
37508,8.585301398
37506,8.837024095
37503,5.97467729
37501,6.05244065
37499,4.974842946
37498,4.723016822
37497,9.779381098
37483,6.153413856
37480,32.77725495
37473,12.1281015
37468,6.722718659
37461,55.79654825
37459,7.72518909
37452,10.94946503
37439,18.03133504
37438,5.931812567
37435,5.97467729
37433,5.08809119
37426,10.1284328
37420,9.697859768
37415,5.405415974
37413,12.90644252
37395,5.722768363
37388,11.44553673
37387,6.153413856
37377,4.544373396
37376,21.67146283
37366,4.292650699
37361,8.585301398
37357,5.153538105
37354,8.585301398
37350,10.01541906
37345,6.05244065
37344,15.73784596
37343,5.657311097
37339,3.862594545
37334,5.292153929
37326,32.72745589
37322,6.793132399
37320,5.836040761
37319,5.292153929
37312,6.405333138
37307,5.584137011
37305,5.405415974
37297,5.885770109
37287,5.657311097
37286,11.44553673
37283,7.72518909
37271,6.240248782
37270,4.974842946
37267,17.42263546
37260,5.722768363
37242,5.836040761
37238,10.89284071
37236,10.78444218
37233,11.74526117
37229,4.292650699
37224,4.544373396
37223,4.723016822
37222,25.36389485
37219,5.97467729
37218,20.92176194
37213,6.405333138
37212,11.07413619
37208,5.722768363
37206,31.75292357
37203,3.862594545
37202,4.622092928
37201,6.949280367
37199,28.16562551
37196,34.82075102
37186,10.83619608
37160,16.30707622
37155,4.154158974
37154,5.931812567
37149,5.836040761
37147,4.292650699
37146,7.83826511
37142,16.87993756
37131,8.089850039
37130,4.723016822
37129,17.22002315
37125,12.12809115
37121,4.723016822
37116,9.793591653
37114,5.722768363
37111,6.405333138
37092,4.292650699
37074,10.01541906
37070,25.58912473
37060,6.292054527
37056,9.267390218
37055,17.16206172
37053,16.10298588
37052,6.240248782
37047,5.292153929
