,uid,shang10,shang9,shang8,shang11
12977,55670,5.722768362999999,,,
12978,55671,4.5078337605000005,5.722768362999999,,4.811425755166666
12979,55678,6.2126305770000005,5.344410543,6.2126305770000005,5.368837557999999
12980,55680,5.8360407610000005,5.8360407610000005,5.8360407610000005,5.8360407610000005
12981,55681,5.1228791055,5.779414915,6.153413856,5.153538105
12982,55684,4.573826735399999,4.2695445884000005,4.210527892625,4.622092928
12983,55685,4.4499051844999995,4.792402313999999,4.3557622144999995,4.554913397600001
12984,55694,4.5297484404,4.523000720727273,4.6631044995,4.673788511062499
12985,55698,5.378276815800001,5.435692073666669,,5.2921539289999995
12986,55705,5.584137011,5.584137011,5.0195986480000006,5.657311097000001
12987,55706,3.862594545,3.862594545,,
12988,55707,4.723016822,,,
12989,55709,5.339963309,4.962519644166666,4.333133322571429,4.4187187455000005
12990,55710,6.153413856,,,
12991,55712,4.539312026,4.5078337605000005,4.622563649399999,4.487562769571428
12992,55723,4.792402313999999,4.4187187455000005,5.2921539289999995,5.2921539289999995
12993,55727,5.405415973999999,,,
12994,55732,4.792402313999999,4.436209396333333,5.348847056,6.007411445
12995,55736,4.292650699,4.292650699,4.2952828136071455,4.292650699
12996,55738,5.153538105,,,
12997,55746,5.722768362999999,5.5640921685,5.722768362999999,5.5640921685
12998,55751,4.426353855285714,4.6516008224,4.077622622,4.537868920399999
12999,55754,4.478189039166667,4.292650699,4.205317398666668,4.7269554604
13000,55755,4.473832503666666,4.3482620505,4.671696686,
13001,55757,5.046219741444444,4.853215858,5.719646677999999,5.4520641515
13002,55761,5.105110467,,,
13003,55762,5.2098538119999995,5.2098538119999995,5.2380116655,5.0641905255
13004,55771,5.722768362999999,5.657311097000001,5.1863836013333335,4.974842946
13005,55772,4.544373396,4.292650699,4.292650699,3.862594545
13006,55774,4.379814878,4.723016822,4.577374237,4.435012468
13007,55776,4.8162093015,5.151608161,,5.368352994333333
13008,55783,5.501180385,,,
13009,55784,4.905554006,,4.7634321325,
13010,55786,5.2921539289999995,5.722768362999999,5.722768362999999,5.289032871
13011,55790,5.474732512999999,5.474732512999999,5.474732512999999,5.474732512999999
13012,55794,4.453892845428571,4.3381645665,4.503755374307692,4.588486385166667
13013,55795,4.466593557499999,4.292650699,,
13014,55814,5.2921539289999995,,,
13015,55818,5.2921539289999995,,,
13016,55828,5.779404562000001,,,
13017,55830,4.292650699,4.292650699,,4.520013639
13018,55832,6.584074882,6.153413856,,5.722783892500002
13019,55833,4.2052370247777775,4.0346170065999996,4.149298647666666,4.3332896911250005
13020,55835,5.722768362999999,,,5.722768362999999
13021,55842,5.484750832666666,5.57627408,5.865299722666666,5.584137011
13022,55843,5.752375311000001,,,
13023,55849,4.154158974,4.071302059,,
13024,55850,6.584074882,6.722718659,,
13025,55852,4.802564824142857,4.824900672857143,4.894120030714285,4.906125762857142
13026,55858,4.8489298839999995,,4.723016822,4.974842946
13027,55861,5.499591745,4.723223091,4.909725784800001,5.9947273085
13028,55864,5.056267335666667,5.2921539289999995,5.153538105,5.2228925925
13029,55866,3.862594545,,3.862594545,
13030,55871,4.723016822,,,
13031,55874,4.779787474,,,
13032,55882,5.2921539289999995,,,5.722768362999999
13033,55886,6.2688417445,6.3073177073333335,5.9053624765,6.2688417445
13034,55888,4.550932366600001,4.781566841428572,5.266886503833334,4.834774715749999
13035,55890,4.292650699,,,3.9422173731666668
13036,55894,5.405415973999999,,,
13037,55902,6.584074882,6.584074882,6.584074882,
13038,55906,4.071302059,,,3.862594545
13039,55908,5.781982258999999,5.3784126025,5.781982258999999,5.3784126025
13040,55909,3.862594545,,,5.1535769165
13041,55911,4.8689734325,,,
13042,55920,5.0641905255,5.0641905255,5.093973052,5.0641905255
13043,55932,5.722768362999999,,,
13044,55937,4.6069783614999995,4.583831096666667,,
13045,55939,6.722718659,,,
13046,55944,4.227255494,3.862594545,4.227255494,
13047,55952,6.405333138,6.405333138,5.9380911095,5.9380911095
13048,55957,6.009865358333333,6.153413856,,
13049,55962,4.558465071142857,4.272904752444444,4.205282957666666,4.675730757428572
13050,55964,5.2921539289999995,,,5.2921539289999995
13051,55967,4.974842946,,,
13052,55970,4.544373396,4.351813812,4.7021291858000005,4.669332671625
13053,55979,5.405415973999999,4.129483819111111,4.2562555231250006,
13054,55982,5.2921539289999995,5.722768362999999,,
13055,55986,5.97467729,,,4.974842946
13056,55988,6.405333138,,,
13057,55990,5.2921539289999995,,,
13058,55991,4.974842946,,,
13059,55994,4.723016822,4.600055072571429,,4.292650699
13060,55996,5.97467729,5.97467729,5.97467729,5.97467729
13061,55997,5.501180385,4.9382774635,,4.292650699
13062,55998,6.0195919825,6.153413856,6.0195919825,5.722768362999999
13063,56001,4.195596896666667,4.57835058075,,4.727799076285714
13064,56003,5.507461146,4.723016822,,
13065,56006,4.292650699,,4.292650699,
13066,56007,4.897357984769231,4.902892624857143,4.839244263846154,4.924477721200001
13067,56009,5.016491968,4.723016822,,4.292650699
13068,56011,6.4053331380000005,,,
13069,56016,3.975670565,4.292650699,4.792402313999999,
13070,56017,5.2921539289999995,,,5.279603817
13071,56022,4.788039271800001,5.118367288666666,4.88045987575,5.153538105
13072,56026,6.722718659,,,6.722718659
13073,56027,4.292650699,,4.814081798666666,
13074,56031,4.974842946,5.0075853755,,4.292650699
13075,56037,4.292650699,,4.292650699,4.292650699
13076,56039,3.862594545,,4.351813812,4.480124553727273
13077,56041,6.722718659,,4.544373396,6.292054527
13078,56045,5.722768362999999,4.974980898,,
13079,56051,5.722768362999999,,,
13080,56052,4.49035192,,,3.862594545
13081,56053,4.974842946,4.974842946,,5.2921539289999995
13082,56058,5.722768362999999,,,
13083,56063,5.438153234,,,5.140178326666667
13084,56077,5.153538105,4.507903575249999,5.2241376163333335,
13085,56080,4.723016822,5.0075853755,4.773374359333334,4.974842946
13086,56082,5.026497003666666,4.861601599999999,5.026497003666666,5.405415973999999
13087,56084,5.579240571333336,5.7227838925,5.9380911095,5.722768362999999
13088,56090,4.4185120475,4.292650699,4.077622622,
13089,56091,4.5078337605000005,,4.617339598,4.1851366605
13090,56093,6.194123072000001,6.722718659,5.838677224666667,6.722718659
13091,56103,4.292650699,4.712447827666666,4.723016822,
13092,56111,5.201029228666666,5.210527453399999,5.210527453399999,5.211549111111112
13093,56117,6.316422771,,,
13094,56128,4.233344012,,,3.862594545
13095,56130,5.584137011,5.153538105,5.153538105,5.584137011
13096,56134,5.405415973999999,5.405415973999999,5.405415973999999,
13097,56136,4.5078337605000005,,,4.723016822
13098,56141,4.583881515,4.2375073135,4.520048114666667,
13099,56142,4.6337468225,4.5078337605000005,4.723016822,5.153538105
13100,56144,5.037316478999999,5.781982258999999,,
13101,56145,5.584137011,5.584137011,5.584137011,5.584137011
13102,56155,4.450313121600001,4.446811149571428,4.423831407,4.807206933000001
13103,56159,4.974842946,,5.657311097000001,
13104,56160,5.909217722999999,4.966097085,,
13105,56162,5.722768362999999,5.722768362999999,,5.722768362999999
13106,56164,3.862594545,3.862594545,3.862594545,3.9701085835
13107,56167,4.544373396,,,4.292650699
13108,56169,4.9965135794,5.148930659857143,4.9084100097,5.060502477166668
13109,56172,5.2380042719999995,5.07059257,4.723016822,
13110,56173,3.862594545,,,
13111,56174,4.723016822,5.211956023166667,5.1535769165,4.723016822
13112,56177,5.709676909800001,6.405333138,5.722768362999999,5.721519689
13113,56180,5.7202604177000005,5.6720728921333325,5.993914254083333,6.112337693000001
13114,56182,4.40582999,,4.227255494,
13115,56184,5.722768362999999,5.2921539289999995,5.722768362999999,5.722768362999999
13116,56190,5.219097156,,,
13117,56193,5.781982258999999,3.862594545,,
13118,56205,5.474732512999999,5.222846017,,5.657311097000001
13119,56208,5.722768362999999,5.722768362999999,5.722768362999999,5.722768362999999
13120,56210,4.292650699,4.292650699,4.292650699,4.292650699000001
13121,56214,4.974842946,4.292650699,,
13122,56219,5.584137011,,5.584137011,5.584137011
13123,56225,4.544373396,5.2921539289999995,4.544373396,
13124,56232,3.975670565,4.292650699,4.723016822,
13125,56233,4.544373396,,,
13126,56251,4.292650699,5.153538105,4.8069588633333336,5.2921539289999995
13127,56253,5.82170958625,,5.893409556749999,5.76480298
13128,56255,4.315296893399999,,4.258027767750002,4.4655621083999995
13129,56256,5.722768362999999,5.501180385,,
13130,56257,4.723016822,5.1008422465,5.0001391795,
13131,56259,4.733173067,4.930402095,4.292650699,3.862594545
13132,56261,5.190177758,5.507461146,4.853429552333334,4.8489298839999995
13133,56266,4.904327941,4.667765974333332,5.584137011,5.017149197666666
13134,56269,5.405415973999999,4.292650699,,
13135,56281,3.862594545,4.5646947595,,5.2228925925
13136,56282,6.014774739,6.014774739,3.862594545,
13137,56285,4.974842946,,,4.974842946
13138,56291,5.671653190333333,5.747155133800001,4.9127705761666665,5.861402821
13139,56294,6.014774739,,,
13140,56296,5.074794528333333,4.4185120475,,
13141,56302,6.153413856,6.153413856,,6.153413856
13142,56305,4.974842946,5.2921539289999995,5.722768362999999,
13143,56306,4.292650699,,4.723016822,5.153563979333334
13144,56312,5.1901639594999995,5.3871332354999995,5.584156422,5.2921539289999995
13145,56318,6.362466936,6.362466936000001,6.362466936000001,
13146,56319,5.722768362999999,,,
13147,56328,4.291714296333334,3.862594545,4.071302059,3.862594545
13148,56329,5.97467729,,,5.97467729
13149,56330,5.8360407610000005,5.8360407610000005,5.8360407610000005,
13150,56336,4.2618498914,4.2541496895,4.361663728,4.201956235833332
13151,56354,5.2921539289999995,4.292650699,4.577374237,3.862594545
13152,56355,4.8490333365,4.5078337605000005,4.82067127375,5.348784951500001
13153,56365,4.336204921,4.190707234,4.260090849,5.034043668
13154,56375,5.97467729,,,
13155,56378,4.603560809875,4.702987498,4.2123118991999995,4.784520242
13156,56381,3.862594545,,3.862594545,4.355581373250001
13157,56383,4.681887465,5.501180385,,
13158,56391,4.4186153965,4.292650699,4.6337468225,4.292650699
13159,56405,4.6259217653333335,4.4185120475,4.872141651833333,
13160,56411,4.544373396,,,4.544373396
13161,56416,4.734922088199999,4.8143048933333334,5.23651907,4.83546816125
13162,56417,5.261897382666667,4.8489298839999995,,
13163,56421,4.520013638999999,4.579561447666666,4.723016822,3.862594545
13164,56431,5.722768362999999,,,
13165,56436,5.4054418535,4.974842946,5.505367559,5.8360407610000005
13166,56443,4.909401781000001,4.455523524,4.5078337605000005,
13167,56448,5.722768362999999,,,
13168,56459,5.722768362999999,,5.710216983,5.0891459435
13169,56460,5.038676028666666,5.022717758,5.038676028666666,5.022717758
13170,56468,5.722768362999999,5.361829414333333,5.722768362999999,5.8360407610000005
13171,56472,4.071302059,3.862594545,4.071302059,4.071302059
13172,56473,4.077622622,5.598368311000001,4.8037638355,4.292650699
13173,56475,5.6334156095,6.153413856,6.153413856,
13174,56480,4.544373396,4.1342122675,,4.723016822
13175,56486,5.507461146,,,5.722768362999999
13176,56488,5.1863836013333335,,5.227626363750002,
13177,56490,4.723016822,5.2921539289999995,,
13178,56495,5.722768362999999,5.722768362999999,5.722768362999999,
13179,56497,6.009865358333333,6.153413856,5.722768362999999,
13180,56501,4.8208602005,5.240356826,4.564604335,5.259442548
13181,56503,4.779539292,4.26757471,4.53226346425,4.8069588633333336
13182,56507,5.43814547,4.292650699,4.292650699,5.042893751333334
13183,56516,4.6816216345,4.9284372825,4.6337468225,5.453316665499999
13184,56520,4.5152243668,,,5.2921539289999995
13185,56522,6.292054527,,,
13186,56525,5.501180385,,,
13187,56530,5.722768362999999,5.2921539289999995,,
13188,56538,5.2921539289999995,,,
13189,56542,4.0449250195,,,3.9321637163333336
13190,56544,4.6337468225,4.723016822,,4.8045845245
13191,56547,3.862594545,,,
13192,56553,6.643293014,,4.974842946,6.584074882
13193,56563,5.153538105,5.3160770215,4.303892442142856,5.2921539289999995
13194,56566,5.584137011,,,
13195,56568,3.862594545,,,
13196,56570,4.3047345114999995,4.2927746866,3.862594545,4.508066325
13197,56572,6.501109382,,,
13198,56575,6.405333138,6.405333138,6.405333138,6.153413856
13199,56580,4.974842946,,,
13200,56581,5.885770109,5.87118017275,6.0195919825,5.453298179500001
13201,56584,5.0273889726666665,4.934909877333333,4.665275563,4.844737013666666
13202,56588,5.405415973999999,5.405415973999999,5.405415973999999,4.974842946
13203,56597,6.0522258214999995,,,
13204,56600,4.723016822,,4.4185120475,
13205,56621,5.484374033833333,4.881721265857143,5.377003168,4.769273816666668
13206,56633,4.5397819193333335,4.661318338,4.579561447666666,4.433734345375
13207,56646,5.931812567000001,5.722768362999999,,
13208,56650,4.974842946,,4.974842946,
13209,56656,6.405333138,6.405333138,6.405333138,6.4257059320000005
13210,56658,5.722768362999999,5.722768363,5.563179594555556,5.427240814
13211,56661,6.266691431,,,
13212,56668,5.0666285515,5.722768362999999,5.133508787,5.17240873
13213,56670,6.722718659,6.722718659,,
13214,56672,5.657311097000001,5.501180385,,
13215,56674,5.584137011,5.722768362999999,5.722768362999999,
13216,56683,5.5641076975,,5.97467729,5.611618352000001
13217,56691,5.32047979175,5.293813101666667,5.501180385,5.584137011
13218,56695,4.690431268999999,,,
13219,56697,4.885961244,5.226703564,4.557791772,
13220,56702,6.1837274110000005,,,
13221,56707,5.292153929000001,5.292153929000001,5.435692073666669,5.292153929
13222,56711,6.153413856,,5.228996831,4.460667989333333
13223,56712,5.722768362999999,4.5609103107777775,4.408612604666666,4.584447562
13224,56720,6.121545176000001,,5.97467729,
13225,56729,6.362466936000001,,6.362466936000001,
13226,56734,4.544373396,,5.507461146,4.6816216345
13227,56755,4.687863246,4.687863246,4.460465830333333,4.687863246
13228,56756,3.862594545,4.1341606319999995,3.862594545,3.862594545
13229,56758,4.974842946,5.153538105,,5.007709531000001
13230,56761,5.722768362999999,5.722768362999999,,5.8487228264999995
13231,56766,4.912780911,5.153538105,5.153538105,4.292650699
13232,56774,6.405333138,6.405333138,6.405333138,6.405333138
13233,56775,5.8360407610000005,,5.2921539289999995,
13234,56786,5.722768362999999,5.137811248,,5.8360407610000005
13235,56788,5.0075853755,5.10244156,4.974842946,
13236,56797,5.278489753000001,5.30582595325,5.153538105,5.753080438
13237,56800,6.007411445,5.41348684225,5.5247951122500005,4.977925279833333
13238,56806,5.153538105,,,
13239,56807,5.10655206093023,5.1358537895,5.290342944785714,5.1435596605
13240,56808,6.153413856,6.279373497000001,5.500090018,6.153413856
13241,56810,6.722718659,,,
13242,56819,4.709870706333334,,,4.723016822
13243,56820,5.405415973999999,,,
13244,56822,4.292650699,5.1336639945,5.1336639945,4.292650699000003
13245,56823,3.975670565,,,
13246,56829,5.722768362999999,5.2921539289999995,5.722768362999999,
13247,56845,4.54625623125,4.458110338571429,4.2427399461999995,4.0855694245
13248,56850,6.368744369,6.584074882,6.584074882,5.982225722333333
13249,56862,4.654854590333334,4.5672053403333335,4.2281096168,
13250,56865,4.974980898,,5.3488056545,
13251,56873,5.97467729,5.97467729,5.97467729,5.97467729
13252,56878,5.1538399560000006,4.751448323375,5.1837391742,4.961595647749999
13253,56879,4.03303925775,4.7596771315,3.862594545,4.406332169
13254,56881,4.723016822,4.6684912039999995,4.292650699,5.2921539289999995
13255,56884,5.584137011,5.584137011,5.584137011,5.676557912333333
13256,56886,5.501180385,4.292650699,,
13257,56890,4.838949302,,,5.722768362999999
13258,56894,4.974842946,4.577374237,5.2228925925,
13259,56897,4.723016822,4.853401951333334,5.219770594,6.014774739
13260,56899,5.722768362999999,5.722768362999999,,
13261,56904,6.781937074,6.781937074,6.781937074,6.781937074
13262,56905,4.6502343195,4.903008113333333,4.2570666868,4.353578183571428
13263,56909,5.3895282023333335,6.0195919825,3.975670565,
13264,56916,6.643293014,,,
13265,56919,4.292650699,4.974980898,,4.292650699
13266,56922,5.1618311985,5.405415973999999,5.2921539289999995,
13267,56923,5.345683656,,,
13268,56931,5.435692073666669,4.974842946,5.2921539289999995,5.0075853755
13269,56938,5.153538105,,5.722768362999999,
13270,56941,6.266691431,6.266691430999999,6.1941183035,
13271,56962,5.722768362999999,5.722768362999999,,
13272,56965,5.487610664,,,
13273,56967,5.722768362999999,5.8088974616,6.009865358333333,5.9380911095
13274,56968,4.5078337605000005,,4.86533988875,4.792402313999999
13275,56969,4.807010583333333,,5.2921539289999995,4.9748601930000005
13276,56975,4.807482983,4.7653053255,4.663572457333333,5.722768362999999
13277,56982,4.6903709445,,4.622092928,4.24817068375
13278,56983,5.2921539289999995,,,
13279,56994,4.292650699,4.584447562,4.292650699,
13280,56999,6.153413856,6.153413856,,5.722768362999999
13281,57001,4.8220064385,4.501535282,5.584137011,5.6070080110000005
13282,57003,5.405415973999999,,4.154158974,
